%time,field
1673961823845369922,6.93889390391e-17
1673961823884918808,6.93889390391e-17
1673961823886903829,6.93889390391e-17
1673961823915922197,6.93889390391e-17
1673961823925504385,6.93889390391e-17
1673961823963245188,6.93889390391e-17
1673961823965861855,6.93889390391e-17
1673961823993669679,6.93889390391e-17
1673961824006342927,6.93889390391e-17
1673961824025875545,6.93889390391e-17
1673961824045585207,6.93889390391e-17
1673961824066710042,6.93889390391e-17
1673961824089034653,1.38777878078e-16
1673961824112226409,0.0036018090473
1673961824130718345,0.0144072361892
1673961824145841881,0.0324162814257
1673961824165663718,0.0576289447567
1673961824186630052,0.0900452261824
1673961824205218750,0.129665125703
1673961824226108518,0.176488643317
1673961824245455087,0.230515779027
1673961824269759788,0.291746532831
1673961824285614136,0.36018090473
1673961824308263106,0.433578544468
1673961824325658058,0.509699101791
1673961824345168330,0.588542576699
1673961824373353781,0.670108969192
1673961824385479897,0.754398279271
1673961824405362033,0.841410506933
1673961824426041939,0.931145652181
1673961824445190164,1.02360371501
1673961824465384935,1.11878469543
1673961824485213925,1.21668859343
1673961824505829670,1.31575740209
1673961824525759130,1.41443311446
1673961824546325845,1.51271573056
1673961824565694035,1.61060525037
1673961824585354938,1.7081016739
1673961824608038256,1.80520500115
1673961824626868238,1.90191523212
1673961824645509953,1.99823236681
1673961824671847845,2.09415640522
1673961824690065023,2.18968734735
1673961824708751867,2.28385214761
1673961824738515296,2.3756777604
1673961824746441630,2.46516418574
1673961824769114016,2.55231142361
1673961824785763211,2.63711947402
1673961824812225482,2.71958833696
1673961824834669411,2.79971801245
1673961824848134282,2.87750850047
1673961824872949891,2.95295980103
1673961824887368974,3.02607191413
1673961824905949083,3.09634395991
1673961824926446864,3.16327505852
1673961824953765946,3.22686520995
1673961824965874579,3.28711441421
1673961824987081294,3.3440226713
1673961825005510814,3.39758998121
1673961825025405534,3.44781634395
1673961825046341979,3.53824622791
1673961825068849244,3.5781438066
1673961825087305145,3.61408855305
1673961825105966619,3.64608046726
1673961825126974861,3.67411954924
1673961825146666780,3.69820579898
1673961825165971060,3.71833921647
1673961825206836891,3.73451980174
1673961825206840875,3.74674755476
1673961825226007330,3.75502247554
1673961825247451928,3.75934456409
1673961825271416910,3.76057128628
1673961825286157552,3.75956010798
1673961825305253502,3.75631102921
1673961825326169643,3.75082404995
1673961825345794524,3.74309917022
1673961825369233942,3.73313639
1673961825388287915,3.7209357093
1673961825405407143,3.70649712812
1673961825425794957,3.68982064645
1673961825449261898,3.67090626431
1673961825467860715,3.65028788622
1673961825485336780,3.62849941672
1673961825506782186,3.60554085582
1673961825526859079,3.5814122035
1673961825545691168,3.52964462465
1673961825571146993,3.50295536639
1673961825590757601,3.47699535329
1673961825605340389,3.45176458535
1673961825632427734,3.42726306256
1673961825647198135,3.40349078493
1673961825666684479,3.38044775246
1673961825689017043,3.35813396515
1673961825705512497,3.33654942299
1673961825736126693,3.31569412599
1673961825749998333,3.29556807415
1673961825770699042,3.27588881171
1673961825785916986,3.25637388292
1673961825805788444,3.23702328779
1673961825831787074,3.21783702631
1673961825845335262,3.19881509848
1673961825897196514,3.1799575043
1673961825897313590,3.16126424377
1673961825909302473,3.1427353169
1673961825926623053,3.12437072368
1673961825951969951,3.10617046411
1673961825966337704,3.08784003387
1673961825992651011,3.06908492865
1673961826006057484,3.04990514845
1673961826025942520,3.03030069326
1673961826053132967,2.98981775794
1673961826078378678,2.96741692143
1673961826089975888,2.94154669718
1673961826107840413,2.9122070852
1673961826128045543,2.87939808549
1673961826158704298,2.84311969805
1673961826168242486,2.80337192287
1673961826205139762,2.76015475996
1673961826234814332,2.71346820931
1673961826234817693,2.66331227094
1673961826249092706,2.60968694482
1673961826265606371,2.55366272938
1673961826285982817,2.496310123
1673961826329641330,2.43762912569
1673961826329751366,2.37761973744
1673961826346716475,2.31628195826
1673961826366098748,2.25361578815
1673961826386551699,2.1896212271
1673961826407363726,2.12429827512
1673961826425735736,2.0576469322
1673961826449217782,1.98966719835
1673961826466841451,1.92110731305
1673961826485662783,1.85271551577
1673961826508008710,1.78449180651
1673961826526770276,1.64854865206
1673961826545834639,1.58169478821
1673961826568560884,1.51674017506
1673961826586154310,1.4536848126
1673961826616113591,1.39252870085
1673961826625890654,1.33327183979
1673961826645981531,1.27591422944
1673961826670536135,1.22045586978
1673961826686962864,1.16689676082
1673961826712164448,1.11523690256
1673961826727298221,1.065476295
1673961826746028215,1.01499875498
1673961826777895416,0.961188099342
1673961826793647412,0.904044328086
1673961826809509822,0.84356744121
1673961826827255821,0.779757438717
1673961826846127882,0.712614320605
1673961826875400216,0.642138086875
1673961826886157530,0.568328737526
1673961826907161771,0.491186272559
1673961826929626892,0.410710691974
1673961826945848647,0.332675660499
1673961826967226115,0.262854842863
1673961826987234279,0.201248239067
1673961827012195146,0.14785584911
1673961827027878146,0.102677672993
1673961827045377626,0.0657137107158
1673961827066176145,0.0369639622776
1673961827087819738,0.0164284276789
1673961827105498008,0.00410710691973
1673961827146436292,-2.22044604925e-15
1673961827166193766,-2.22044604925e-15
1673961827185554835,-2.22044604925e-15
1673961827205930853,-2.22044604925e-15
1673961827225786531,-2.22044604925e-15
1673961827245337701,-2.22044604925e-15
1673961827267238125,-2.22044604925e-15
1673961827285754314,-2.22044604925e-15
1673961827305463379,-2.22044604925e-15
1673961827326219508,-2.22044604925e-15
1673961827347722792,-2.22044604925e-15
1673961827366030643,-2.22044604925e-15
1673961827385609390,-2.22044604925e-15
1673961827408092049,-2.22044604925e-15
1673961827425609320,-2.22044604925e-15
1673961827445899057,-2.22044604925e-15
1673961827465317469,-2.22044604925e-15
1673961827485582326,-2.22044604925e-15
1673961827505432077,-2.22044604925e-15
1673961827530332145,-2.22044604925e-15
1673961827545377834,-2.22044604925e-15
1673961827566118219,-2.22044604925e-15
1673961827585974011,-2.22044604925e-15
1673961827605961422,-2.22044604925e-15
1673961827625254672,-2.22044604925e-15
1673961827645990572,-2.22044604925e-15
1673961827665992065,-2.22044604925e-15
1673961827685496571,-2.22044604925e-15
1673961827711756438,-2.22044604925e-15
1673961827725226306,-2.22044604925e-15
1673961827746344359,-2.22044604925e-15
1673961827765565194,-2.22044604925e-15
1673961827788682120,-2.22044604925e-15
1673961827805662545,-2.22044604925e-15
1673961827828076509,-2.22044604925e-15
1673961827845749076,-2.22044604925e-15
1673961827870627300,-2.22044604925e-15
1673961827885768647,-2.22044604925e-15
1673961827905473106,-2.22044604925e-15
1673961827925989600,-2.22044604925e-15
1673961827945668633,-2.22044604925e-15
1673961827980969017,-2.22044604925e-15
1673961827988037876,-2.22044604925e-15
1673961828005403940,-2.22044604925e-15
1673961828027620503,-2.22044604925e-15
1673961828045640604,-2.22044604925e-15
1673961828070259874,-2.22044604925e-15
1673961828086497532,-2.22044604925e-15
1673961828106823209,-2.22044604925e-15
1673961828125732376,-2.22044604925e-15
1673961828146925329,-2.22044604925e-15
1673961828165816581,-2.22044604925e-15
1673961828186261027,-2.22044604925e-15
1673961828210940779,-2.22044604925e-15
1673961828225871324,-2.22044604925e-15
1673961828246089204,-2.22044604925e-15
1673961828265414015,-2.22044604925e-15
1673961828287605818,-2.22044604925e-15
1673961828305562121,-2.22044604925e-15
1673961828325657936,-2.22044604925e-15
1673961828345837813,-2.22044604925e-15
1673961828369505609,-2.22044604925e-15
1673961828385437098,-2.22044604925e-15
1673961828405277375,-2.22044604925e-15
1673961828425421922,-2.22044604925e-15
1673961828450874405,-2.22044604925e-15
1673961828465513127,-2.22044604925e-15
